"gender","condtn","wave","round","position","order","partner","match","int_corr","samerace","age_o","race_o","pf_o_att","pf_o_sin","pf_o_int","pf_o_fun","pf_o_amb","pf_o_sha","dec_o","attr_o","sinc_o","intel_o","fun_o","amb_o","shar_o","like_o","prob_o","met_o","age","field_cd","race","imprace","imprelig","goal","date","go_out","career_c","sports","tvsports","exercise","dining","museums","art","hiking","gaming","clubbing","reading","tv","theater","movies","concerts","music","shopping","yoga","exphappy","attr1_1","sinc1_1","intel1_1","fun1_1","amb1_1","shar1_1","attr2_1","sinc2_1","intel2_1","fun2_1","amb2_1","shar2_1","attr3_1","sinc3_1","fun3_1","intel3_1","amb3_1","dec","attr","sinc","intel","fun","amb","shar","like","prob","met","satis_2","length","numdat_2","attr1_2","sinc1_2","intel1_2","fun1_2","amb1_2","shar1_2","attr3_2","sinc3_2","intel3_2","fun3_2","amb3_2","you_call","them_cal","date_3","attr1_3","sinc1_3","intel1_3","fun1_3","amb1_3","shar1_3","attr3_3","sinc3_3","intel3_3","fun3_3","amb3_3"
0,2,2,16,5,5,7,0,0.22,0,26,2,20,35,20,10,10,5,0,6,7,10,8,9,8,8,6,2,21,5,4,8,10,6,7,4,10,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,5,12,18,20,16,16,18,35,15,10,15,5,20,5,9,7,9,10,0,6,8,8,6,8,5,8,2,2,6,3,3,20,15,20,15,10,20,6,9,9,7,10,0,0,0,15,20,20,20,10,15,5,9,9,7,9
0,2,2,16,5,12,8,0,-0.06,0,30,2,20,20,25,25,5,5,1,9,5,6,5,5,7,5,6,2,21,5,4,8,10,6,7,4,10,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,5,12,18,20,16,16,18,35,15,10,15,5,20,5,9,7,9,10,0,4,7,7,4,7,3,5,1,2,6,3,3,20,15,20,15,10,20,6,9,9,7,10,0,0,0,15,20,20,20,10,15,5,9,9,7,9
0,2,2,16,5,16,9,0,-0.08,0,22,2,30,15,25,25,5,0,0,3,8,5,5,8,3,4,2,2,21,5,4,8,10,6,7,4,10,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,5,12,18,20,16,16,18,35,15,10,15,5,20,5,9,7,9,10,0,7,7,7,5,6,3,6,1,2,6,3,3,20,15,20,15,10,20,6,9,9,7,10,0,0,0,15,20,20,20,10,15,5,9,9,7,9
0,2,2,16,5,3,10,0,0.28,1,25,4,20,20,20,20,5,15,0,6,7,8,4,6,4,6,6,2,21,5,4,8,10,6,7,4,10,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,5,12,18,20,16,16,18,35,15,10,15,5,20,5,9,7,9,10,1,9,9,10,9,9,8,9,5,2,6,3,3,20,15,20,15,10,20,6,9,9,7,10,0,0,0,15,20,20,20,10,15,5,9,9,7,9
0,2,2,16,5,13,12,0,0.44,0,23,2,25,10,35,15,0,15,0,2,8,8,3,2,2,5,3,2,21,5,4,8,10,6,7,4,10,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,5,12,18,20,16,16,18,35,15,10,15,5,20,5,9,7,9,10,0,7,4,6,4,4,2,2,1,2,6,3,3,20,15,20,15,10,20,6,9,9,7,10,0,0,0,15,20,20,20,10,15,5,9,9,7,9
0,2,2,16,5,14,13,0,0.62,0,21,2,15,20,15,30,5,15,0,6,6,8,6,7,6,6,3,2,21,5,4,8,10,6,7,4,10,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,5,12,18,20,16,16,18,35,15,10,15,5,20,5,9,7,9,10,0,5,8,8,5,8,2,6,1,2,6,3,3,20,15,20,15,10,20,6,9,9,7,10,0,0,0,15,20,20,20,10,15,5,9,9,7,9
0,2,2,16,5,9,14,0,-0.08,0,28,2,40,15,20,10,5,10,0,6,8,8,7,7,6,7,7,2,21,5,4,8,10,6,7,4,10,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,5,12,18,20,16,16,18,35,15,10,15,5,20,5,9,7,9,10,0,6,8,7,7,7,2,6,1,2,6,3,3,20,15,20,15,10,20,6,9,9,7,10,0,0,0,15,20,20,20,10,15,5,9,9,7,9
0,2,2,16,5,10,15,0,-0.2,0,28,2,40,20,20,20,0,0,0,5,7,7,7,7,5,5,5,2,21,5,4,8,10,6,7,4,10,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,5,12,18,20,16,16,18,35,15,10,15,5,20,5,9,7,9,10,0,6,8,7,6,8,2,6,1,2,6,3,3,20,15,20,15,10,20,6,9,9,7,10,0,0,0,15,20,20,20,10,15,5,9,9,7,9
0,2,2,16,5,1,16,0,0.39,0,23,1,20,25,25,10,10,10,0,5,8,10,7,9,5,6,6,2,21,5,4,8,10,6,7,4,10,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,5,12,18,20,16,16,18,35,15,10,15,5,20,5,9,7,9,10,0,5,9,9,8,9,5,8,3,2,6,3,3,20,15,20,15,10,20,6,9,9,7,10,0,0,0,15,20,20,20,10,15,5,9,9,7,9
0,2,2,16,7,8,1,0,0.29,0,25,4,25,20,25,20,10,0,0,4,10,8,8,6,4,3,1,2,27,9,1,1,2,1,6,2,5,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8,4,20,20,20,10,10,20,50,10,10,10,10,10,7,8,7,8,7,0,5,7,7,6,7,5,6,4,2,6,3,3,20,20,10,20,10,20,6,7,7,7,7,0,0,0,15,15,20,15,15,20,7,8,8,7,6
0,2,2,16,7,10,3,0,0.44,0,23,4,20,25,20,15,10,10,0,3,6,8,5,5,1,2,1,2,27,9,1,1,2,1,6,2,5,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8,4,20,20,20,10,10,20,50,10,10,10,10,10,7,8,7,8,7,0,5,6,6,5,6,3,3,2,2,6,3,3,20,20,10,20,10,20,6,7,7,7,7,0,0,0,15,15,20,15,15,20,7,8,8,7,6
0,2,2,16,7,13,4,0,-0.04,0,24,2,25,35,30,10,0,0,0,4,5,5,3,5,1,5,2,2,27,9,1,1,2,1,6,2,5,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8,4,20,20,20,10,10,20,50,10,10,10,10,10,7,8,7,8,7,0,5,7,7,5,7,3,4,3,2,6,3,3,20,20,10,20,10,20,6,7,7,7,7,0,0,0,15,15,20,15,15,20,7,8,8,7,6
0,2,2,16,7,1,5,1,-0.21,0,24,2,25,15,25,25,15,15,1,6,7,6,6,8,5,6,5,2,27,9,1,1,2,1,6,2,5,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8,4,20,20,20,10,10,20,50,10,10,10,10,10,7,8,7,8,7,1,6,8,8,7,7,6,6,6,2,6,3,3,20,20,10,20,10,20,6,7,7,7,7,0,0,0,15,15,20,15,15,20,7,8,8,7,6
0,2,2,16,7,4,6,1,-0.02,0,28,2,25,15,25,15,0,20,1,7,7,7,5,6,5,6,5,2,27,9,1,1,2,1,6,2,5,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8,4,20,20,20,10,10,20,50,10,10,10,10,10,7,8,7,8,7,1,6,7,7,4,6,6,6,6,2,6,3,3,20,20,10,20,10,20,6,7,7,7,7,0,0,0,15,15,20,15,15,20,7,8,8,7,6
0,2,2,16,7,7,7,0,-0.33,0,26,2,20,35,20,10,10,5,0,5,8,5,5,6,5,5,5,2,27,9,1,1,2,1,6,2,5,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8,4,20,20,20,10,10,20,50,10,10,10,10,10,7,8,7,8,7,1,8,7,7,7,6,7,7,4,2,6,3,3,20,20,10,20,10,20,6,7,7,7,7,0,0,0,15,15,20,15,15,20,7,8,8,7,6
0,2,2,16,7,15,12,0,-0.52,0,23,2,25,10,35,15,0,15,0,2,2,3,2,2,1,2,1,2,27,9,1,1,2,1,6,2,5,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8,4,20,20,20,10,10,20,50,10,10,10,10,10,7,8,7,8,7,0,3,4,5,4,4,2,2,1,2,6,3,3,20,20,10,20,10,20,6,7,7,7,7,0,0,0,15,15,20,15,15,20,7,8,8,7,6
0,2,2,16,7,16,13,0,0.03,0,21,2,15,20,15,30,5,15,0,4,6,7,6,5,5,4,2,2,27,9,1,1,2,1,6,2,5,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8,4,20,20,20,10,10,20,50,10,10,10,10,10,7,8,7,8,7,0,3,6,7,5,5,4,2,2,2,6,3,3,20,20,10,20,10,20,6,7,7,7,7,0,0,0,15,15,20,15,15,20,7,8,8,7,6
0,2,2,16,7,11,14,0,0.5,0,28,2,40,15,20,10,5,10,0,6,8,8,7,8,6,7,5,2,27,9,1,1,2,1,6,2,5,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8,4,20,20,20,10,10,20,50,10,10,10,10,10,7,8,7,8,7,1,7,7,8,6,7,8,8,5,2,6,3,3,20,20,10,20,10,20,6,7,7,7,7,0,0,0,15,15,20,15,15,20,7,8,8,7,6
0,2,2,16,7,12,15,0,0.33,0,28,2,40,20,20,20,0,0,0,4,7,7,6,6,5,6,4,2,27,9,1,1,2,1,6,2,5,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8,4,20,20,20,10,10,20,50,10,10,10,10,10,7,8,7,8,7,0,4,5,5,4,5,4,4,2,2,6,3,3,20,20,10,20,10,20,6,7,7,7,7,0,0,0,15,15,20,15,15,20,7,8,8,7,6
0,2,2,16,7,3,16,0,0.16,1,23,1,20,25,25,10,10,10,0,5,8,9,7,10,8,7,7,2,27,9,1,1,2,1,6,2,5,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8,4,20,20,20,10,10,20,50,10,10,10,10,10,7,8,7,8,7,1,6,7,7,7,7,7,7,6,2,6,3,3,20,20,10,20,10,20,6,7,7,7,7,0,0,0,15,15,20,15,15,20,7,8,8,7,6
0,2,2,16,3,5,1,0,0.22,1,25,4,25,20,25,20,10,0,0,5,4,3,7,4,3,1,1,2,21,3,4,9,6,1,1,1,3,2,2,3,9,7,6,6,7,7,10,9,10,10,10,10,10,3,5,10,20,40,10,10,10,40,5,20,20,5,10,5,8,6,7,8,1,5,7,6,6,6,7,8,6,2,7,2,2,10,10,30,20,10,20,5,7,7,6,7,0,0,0,25,10,30,15,10,10,5,7,8,6,8
0,2,2,16,3,10,4,1,-0.35,0,24,2,25,35,30,10,0,0,1,4,6,5,4,3,2,6,4,1,21,3,4,9,6,1,1,1,3,2,2,3,9,7,6,6,7,7,10,9,10,10,10,10,10,3,5,10,20,40,10,10,10,40,5,20,20,5,10,5,8,6,7,8,1,5,7,8,6,6,7,7,6,2,7,2,2,10,10,30,20,10,20,5,7,7,6,7,0,0,0,25,10,30,15,10,10,5,7,8,6,8
0,2,2,16,3,14,5,1,-0.17,0,24,2,25,15,25,25,15,15,1,8,8,8,10,7,8,8,8,1,21,3,4,9,6,1,1,1,3,2,2,3,9,7,6,6,7,7,10,9,10,10,10,10,10,3,5,10,20,40,10,10,10,40,5,20,20,5,10,5,8,6,7,8,1,7,7,7,6,6,9,9,10,1,7,2,2,10,10,30,20,10,20,5,7,7,6,7,0,0,0,25,10,30,15,10,10,5,7,8,6,8
0,2,2,16,3,1,6,1,-0.1,0,28,2,25,15,25,15,0,20,1,7,8,7,6,6,6,7,7,2,21,3,4,9,6,1,1,1,3,2,2,3,9,7,6,6,7,7,10,9,10,10,10,10,10,3,5,10,20,40,10,10,10,40,5,20,20,5,10,5,8,6,7,8,1,6,7,7,6,7,5,7,5,2,7,2,2,10,10,30,20,10,20,5,7,7,6,7,0,0,0,25,10,30,15,10,10,5,7,8,6,8
0,2,2,16,3,4,7,0,-0.52,0,26,2,20,35,20,10,10,5,0,6,8,9,8,8,9,8,6,2,21,3,4,9,6,1,1,1,3,2,2,3,9,7,6,6,7,7,10,9,10,10,10,10,10,3,5,10,20,40,10,10,10,40,5,20,20,5,10,5,8,6,7,8,1,7,6,7,7,7,6,7,5,2,7,2,2,10,10,30,20,10,20,5,7,7,6,7,0,0,0,25,10,30,15,10,10,5,7,8,6,8
0,2,2,16,3,11,8,0,0.21,0,30,2,20,20,25,25,5,5,1,5,6,6,4,7,4,6,5,2,21,3,4,9,6,1,1,1,3,2,2,3,9,7,6,6,7,7,10,9,10,10,10,10,10,3,5,10,20,40,10,10,10,40,5,20,20,5,10,5,8,6,7,8,0,5,6,7,6,6,6,6,5,2,7,2,2,10,10,30,20,10,20,5,7,7,6,7,0,0,0,25,10,30,15,10,10,5,7,8,6,8
0,2,2,16,3,15,9,0,0.58,0,22,2,30,15,25,25,5,0,0,4,6,6,4,3,3,3,2,2,21,3,4,9,6,1,1,1,3,2,2,3,9,7,6,6,7,7,10,9,10,10,10,10,10,3,5,10,20,40,10,10,10,40,5,20,20,5,10,5,8,6,7,8,0,6,6,6,8,6,5,6,5,2,7,2,2,10,10,30,20,10,20,5,7,7,6,7,0,0,0,25,10,30,15,10,10,5,7,8,6,8
0,2,2,16,3,2,10,0,-0.23,1,25,4,20,20,20,20,5,15,0,7,8,8,6,7,3,6,5,2,21,3,4,9,6,1,1,1,3,2,2,3,9,7,6,6,7,7,10,9,10,10,10,10,10,3,5,10,20,40,10,10,10,40,5,20,20,5,10,5,8,6,7,8,1,7,7,6,7,6,7,8,6,2,7,2,2,10,10,30,20,10,20,5,7,7,6,7,0,0,0,25,10,30,15,10,10,5,7,8,6,8
0,2,2,16,3,12,12,0,-0.57,0,23,2,25,10,35,15,0,15,0,4,6,4,1,1,1,2,5,2,21,3,4,9,6,1,1,1,3,2,2,3,9,7,6,6,7,7,10,9,10,10,10,10,10,3,5,10,20,40,10,10,10,40,5,20,20,5,10,5,8,6,7,8,0,7,6,5,4,4,4,6,4,2,7,2,2,10,10,30,20,10,20,5,7,7,6,7,0,0,0,25,10,30,15,10,10,5,7,8,6,8
0,2,2,16,3,13,13,0,-0.13,0,21,2,15,20,15,30,5,15,0,7,7,6,6,6,5,5,2,2,21,3,4,9,6,1,1,1,3,2,2,3,9,7,6,6,7,7,10,9,10,10,10,10,10,3,5,10,20,40,10,10,10,40,5,20,20,5,10,5,8,6,7,8,0,6,6,5,7,5,6,6,5,2,7,2,2,10,10,30,20,10,20,5,7,7,6,7,0,0,0,25,10,30,15,10,10,5,7,8,6,8
0,2,2,16,3,9,15,0,0.35,0,28,2,40,20,20,20,0,0,1,6,7,7,7,9,7,7,5,2,21,3,4,9,6,1,1,1,3,2,2,3,9,7,6,6,7,7,10,9,10,10,10,10,10,3,5,10,20,40,10,10,10,40,5,20,20,5,10,5,8,6,7,8,0,6,7,6,6,5,5,6,4,2,7,2,2,10,10,30,20,10,20,5,7,7,6,7,0,0,0,25,10,30,15,10,10,5,7,8,6,8
0,2,2,16,3,16,16,0,0.1,0,23,1,20,25,25,10,10,10,0,6,9,10,8,10,7,7,7,2,21,3,4,9,6,1,1,1,3,2,2,3,9,7,6,6,7,7,10,9,10,10,10,10,10,3,5,10,20,40,10,10,10,40,5,20,20,5,10,5,8,6,7,8,0,6,8,7,6,7,5,6,5,2,7,2,2,10,10,30,20,10,20,5,7,7,6,7,0,0,0,25,10,30,15,10,10,5,7,8,6,8
0,2,2,16,12,13,1,0,-0.12,0,25,4,25,20,25,20,10,0,0,8,10,9,9,8,4,3,1,2,25,11,2,10,2,1,5,2,9,7,4,7,7,6,3,5,6,8,9,9,7,10,6,8,8,4,5,20,20,15,15,15,15,30,15,10,20,10,15,7,9,7,8,6,0,7,8,9,6,8,5,6,4,2,3,1,2,35,15,10,15,10,15,8,8,8,8,6,0,0,0,20,20,10,15,15,20,7,9,8,7,7
0,2,2,16,12,2,4,0,-0.2,1,24,2,25,35,30,10,0,0,1,8,5,6,6,5,1,6,1,2,25,11,2,10,2,1,5,2,9,7,4,7,7,6,3,5,6,8,9,9,7,10,6,8,8,4,5,20,20,15,15,15,15,30,15,10,20,10,15,7,9,7,8,6,0,4,5,10,4,10,4,4,5,2,3,1,2,35,15,10,15,10,15,8,8,8,8,6,0,0,0,20,20,10,15,15,20,7,9,8,7,7
0,2,2,16,12,6,5,0,-0.29,1,24,2,25,15,25,25,15,15,1,7,6,6,7,5,4,7,6,2,25,11,2,10,2,1,5,2,9,7,4,7,7,6,3,5,6,8,9,9,7,10,6,8,8,4,5,20,20,15,15,15,15,30,15,10,20,10,15,7,9,7,8,6,0,6,7,9,7,9,3,5,4,2,3,1,2,35,15,10,15,10,15,8,8,8,8,6,0,0,0,20,20,10,15,15,20,7,9,8,7,7
0,2,2,16,12,9,6,0,-0.01,1,28,2,25,15,25,15,0,20,1,7,6,6,7,6,6,7,7,2,25,11,2,10,2,1,5,2,9,7,4,7,7,6,3,5,6,8,9,9,7,10,6,8,8,4,5,20,20,15,15,15,15,30,15,10,20,10,15,7,9,7,8,6,0,6,8,7,5,8,7,7,5,2,3,1,2,35,15,10,15,10,15,8,8,8,8,6,0,0,0,20,20,10,15,15,20,7,9,8,7,7
0,2,2,16,12,12,7,0,-0.24,1,26,2,20,35,20,10,10,5,1,10,8,7,8,7,8,9.5,6,1,25,11,2,10,2,1,5,2,9,7,4,7,7,6,3,5,6,8,9,9,7,10,6,8,8,4,5,20,20,15,15,15,15,30,15,10,20,10,15,7,9,7,8,6,0,7,8,8,6,10,6,8,7,2,3,1,2,35,15,10,15,10,15,8,8,8,8,6,0,0,0,20,20,10,15,15,20,7,9,8,7,7
0,2,2,16,12,3,8,0,-0.05,1,30,2,20,20,25,25,5,5,1,6,7,5,5,5,2,6,5,2,25,11,2,10,2,1,5,2,9,7,4,7,7,6,3,5,6,8,9,9,7,10,6,8,8,4,5,20,20,15,15,15,15,30,15,10,20,10,15,7,9,7,8,6,0,3,8,9,8,10,5,8,4,2,3,1,2,35,15,10,15,10,15,8,8,8,8,6,0,0,0,20,20,10,15,15,20,7,9,8,7,7
0,2,2,16,12,10,10,0,0.06,0,25,4,20,20,20,20,5,15,1,9,8,7,8,6,5,8,4,2,25,11,2,10,2,1,5,2,9,7,4,7,7,6,3,5,6,8,9,9,7,10,6,8,8,4,5,20,20,15,15,15,15,30,15,10,20,10,15,7,9,7,8,6,0,8,8,9,8,9,8,9,8,2,3,1,2,35,15,10,15,10,15,8,8,8,8,6,0,0,0,20,20,10,15,15,20,7,9,8,7,7
0,2,2,16,12,4,12,0,0.11,1,23,2,25,10,35,15,0,15,0,6,4,7,6,2,2,3,3,2,25,11,2,10,2,1,5,2,9,7,4,7,7,6,3,5,6,8,9,9,7,10,6,8,8,4,5,20,20,15,15,15,15,30,15,10,20,10,15,7,9,7,8,6,0,6,5,8,7,10,8,6,7,2,3,1,2,35,15,10,15,10,15,8,8,8,8,6,0,0,0,20,20,10,15,15,20,7,9,8,7,7
0,2,2,16,12,5,13,0,0.28,1,21,2,15,20,15,30,5,15,1,8,7,7,7,6,6,7,3,2,25,11,2,10,2,1,5,2,9,7,4,7,7,6,3,5,6,8,9,9,7,10,6,8,8,4,5,20,20,15,15,15,15,30,15,10,20,10,15,7,9,7,8,6,0,5,4,7,5,9,7,5,4,2,3,1,2,35,15,10,15,10,15,8,8,8,8,6,0,0,0,20,20,10,15,15,20,7,9,8,7,7
0,2,2,16,12,16,14,0,0.11,1,28,2,40,15,20,10,5,10,1,9,8,8,8,8,7,8,8,2,25,11,2,10,2,1,5,2,9,7,4,7,7,6,3,5,6,8,9,9,7,10,6,8,8,4,5,20,20,15,15,15,15,30,15,10,20,10,15,7,9,7,8,6,0,7,8,9,7,8,5,7,7,2,3,1,2,35,15,10,15,10,15,8,8,8,8,6,0,0,0,20,20,10,15,15,20,7,9,8,7,7
0,2,2,16,12,1,15,0,-0.15,1,28,2,40,20,20,20,0,0,1,8,9,9,9,7,5,7,5,2,25,11,2,10,2,1,5,2,9,7,4,7,7,6,3,5,6,8,9,9,7,10,6,8,8,4,5,20,20,15,15,15,15,30,15,10,20,10,15,7,9,7,8,6,0,5,8,8,6,9,6,6,7,2,3,1,2,35,15,10,15,10,15,8,8,8,8,6,0,0,0,20,20,10,15,15,20,7,9,8,7,7
0,2,2,16,12,8,16,0,0.53,0,23,1,20,25,25,10,10,10,1,8,9,8,10,9,8,9,6,2,25,11,2,10,2,1,5,2,9,7,4,7,7,6,3,5,6,8,9,9,7,10,6,8,8,4,5,20,20,15,15,15,15,30,15,10,20,10,15,7,9,7,8,6,0,7,7,7,8,8,6,7,5,2,3,1,2,35,15,10,15,10,15,8,8,8,8,6,0,0,0,20,20,10,15,15,20,7,9,8,7,7
0,2,2,16,9,3,5,1,-0.41,1,24,2,25,15,25,25,15,15,1,7,6,7,6,7,5,7,5,2,22,11,2,4,5,1,6,1,9,8,9,7,7,7,6,2,2,7,7,7,5,7,6,8,9,5,7,20,22,18,15,15,10,35,15,10,20,15,5,6,9,8,7,8,1,8,6,7,3,7,2,6,4,2,6,3,2,35,20,15,20,10,0,7,8,6,7,7,0,1,0,40,20,15,15,5,5,7,9,7,7,7
0,2,2,16,9,6,6,1,0.08,1,28,2,25,15,25,15,0,20,1,8,8,6,7,6,6,7,7,2,22,11,2,4,5,1,6,1,9,8,9,7,7,7,6,2,2,7,7,7,5,7,6,8,9,5,7,20,22,18,15,15,10,35,15,10,20,15,5,6,9,8,7,8,1,6,8,7,4,7,2,6,4,2,6,3,2,35,20,15,20,10,0,7,8,6,7,7,0,1,0,40,20,15,15,5,5,7,9,7,7,7
0,2,2,16,9,4,9,0,0.11,1,22,2,30,15,25,25,5,0,0,6,8,9,5,9,3,5,7,2,22,11,2,4,5,1,6,1,9,8,9,7,7,7,6,2,2,7,7,7,5,7,6,8,9,5,7,20,22,18,15,15,10,35,15,10,20,15,5,6,9,8,7,8,1,8,7,8,8,8,6,8,5,2,6,3,2,35,20,15,20,10,0,7,8,6,7,7,0,1,0,40,20,15,15,5,5,7,9,7,7,7
0,2,2,16,9,7,10,0,0.2,0,25,4,20,20,20,20,5,15,1,7,8,8,7,6,5,7,5,2,22,11,2,4,5,1,6,1,9,8,9,7,7,7,6,2,2,7,7,7,5,7,6,8,9,5,7,20,22,18,15,15,10,35,15,10,20,15,5,6,9,8,7,8,0,7,5,6,8,6,4,5,6,2,6,3,2,35,20,15,20,10,0,7,8,6,7,7,0,1,0,40,20,15,15,5,5,7,9,7,7,7
0,2,2,16,9,1,12,0,-0.05,1,23,2,25,10,35,15,0,15,0,5,8,5,3,3,3,6,5,2,22,11,2,4,5,1,6,1,9,8,9,7,7,7,6,2,2,7,7,7,5,7,6,8,9,5,7,20,22,18,15,15,10,35,15,10,20,15,5,6,9,8,7,8,1,6,7,7,4,6,6,6,5,2,6,3,2,35,20,15,20,10,0,7,8,6,7,7,0,1,0,40,20,15,15,5,5,7,9,7,7,7
0,2,2,16,9,2,13,0,0.42,1,21,2,15,20,15,30,5,15,0,5,7,6,7,5,5,5,4,2,22,11,2,4,5,1,6,1,9,8,9,7,7,7,6,2,2,7,7,7,5,7,6,8,9,5,7,20,22,18,15,15,10,35,15,10,20,15,5,6,9,8,7,8,1,6,8,8,5,7,5,8,7,2,6,3,2,35,20,15,20,10,0,7,8,6,7,7,0,1,0,40,20,15,15,5,5,7,9,7,7,7
0,2,2,16,9,5,16,0,0.52,0,23,1,20,25,25,10,10,10,0,6,8,8,8,9,6,7,8,2,22,11,2,4,5,1,6,1,9,8,9,7,7,7,6,2,2,7,7,7,5,7,6,8,9,5,7,20,22,18,15,15,10,35,15,10,20,15,5,6,9,8,7,8,1,6,8,7,6,5,3,6,6,2,6,3,2,35,20,15,20,10,0,7,8,6,7,7,0,1,0,40,20,15,15,5,5,7,9,7,7,7
0,2,2,16,8,9,1,0,-0.19,0,25,4,25,20,25,20,10,0,0,7,5,4,4,8,3,2,1,2,24,1,2,4,8,1,4,3,1,3,3,7,10,7,7,7,2,6,6,8,8,8,6,7,10,6,5,35,10,20,20,10,5,40,10,10,25,5,10,8,8,9,8,9,0,4,6,6,6,6,4,5,4,2,4,1,1,50,5,5,25,5,10,8,6,8,8,8,0,1,0,35,5,20,20,15,5,8,6,8,8,9
0,2,2,16,8,14,4,0,-0.48,1,24,2,25,35,30,10,0,0,1,6,6,6,6,5,3,6,2,2,24,1,2,4,8,1,4,3,1,3,3,7,10,7,7,7,2,6,6,8,8,8,6,7,10,6,5,35,10,20,20,10,5,40,10,10,25,5,10,8,8,9,8,9,0,4,5,6,5,5,5,5,4,2,4,1,1,50,5,5,25,5,10,8,6,8,8,8,0,1,0,35,5,20,20,15,5,8,6,8,8,9
0,2,2,16,8,2,5,0,0,1,24,2,25,15,25,25,15,15,1,9,7,7,6,7,7,9,7,2,24,1,2,4,8,1,4,3,1,3,3,7,10,7,7,7,2,6,6,8,8,8,6,7,10,6,5,35,10,20,20,10,5,40,10,10,25,5,10,8,8,9,8,9,0,4,6,7,5,8,5,5,4,2,4,1,1,50,5,5,25,5,10,8,6,8,8,8,0,1,0,35,5,20,20,15,5,8,6,8,8,9
0,2,2,16,8,5,6,0,-0.38,1,28,2,25,15,25,15,0,20,1,9,8,8,7,8,6,8,7,2,24,1,2,4,8,1,4,3,1,3,3,7,10,7,7,7,2,6,6,8,8,8,6,7,10,6,5,35,10,20,20,10,5,40,10,10,25,5,10,8,8,9,8,9,0,4,5,7,3,6,4,5,4,2,4,1,1,50,5,5,25,5,10,8,6,8,8,8,0,1,0,35,5,20,20,15,5,8,6,8,8,9
0,2,2,16,8,8,7,0,-0.34,1,26,2,20,35,20,10,10,5,1,9,6,7,6,7,8,8,5,2,24,1,2,4,8,1,4,3,1,3,3,7,10,7,7,7,2,6,6,8,8,8,6,7,10,6,5,35,10,20,20,10,5,40,10,10,25,5,10,8,8,9,8,9,0,9,6,7,7,6,5,7,4,2,4,1,1,50,5,5,25,5,10,8,6,8,8,8,0,1,0,35,5,20,20,15,5,8,6,8,8,9
0,2,2,16,8,15,8,0,-0.27,1,30,2,20,20,25,25,5,5,1,7,6,6,5,7,5,6,2,2,24,1,2,4,8,1,4,3,1,3,3,7,10,7,7,7,2,6,6,8,8,8,6,7,10,6,5,35,10,20,20,10,5,40,10,10,25,5,10,8,8,9,8,9,0,2,3,4,2,6,2,4,3,2,4,1,1,50,5,5,25,5,10,8,6,8,8,8,0,1,0,35,5,20,20,15,5,8,6,8,8,9
0,2,2,16,8,16,12,0,-0.35,1,23,2,25,10,35,15,0,15,1,7,7,7,4,5,5,6,5,2,24,1,2,4,8,1,4,3,1,3,3,7,10,7,7,7,2,6,6,8,8,8,6,7,10,6,5,35,10,20,20,10,5,40,10,10,25,5,10,8,8,9,8,9,0,4,6,5,5,5,5,5,4,2,4,1,1,50,5,5,25,5,10,8,6,8,8,8,0,1,0,35,5,20,20,15,5,8,6,8,8,9
0,2,2,16,8,1,13,0,0.03,1,21,2,15,20,15,30,5,15,1,8,8,8,6,7,5,7,2,1,24,1,2,4,8,1,4,3,1,3,3,7,10,7,7,7,2,6,6,8,8,8,6,7,10,6,5,35,10,20,20,10,5,40,10,10,25,5,10,8,8,9,8,9,0,3,8,8,5,5,5,6,4,1,4,1,1,50,5,5,25,5,10,8,6,8,8,8,0,1,0,35,5,20,20,15,5,8,6,8,8,9
0,2,2,16,8,12,14,0,0.4,1,28,2,40,15,20,10,5,10,1,8,8,9,8,9,7,8,8,2,24,1,2,4,8,1,4,3,1,3,3,7,10,7,7,7,2,6,6,8,8,8,6,7,10,6,5,35,10,20,20,10,5,40,10,10,25,5,10,8,8,9,8,9,0,7,7,7,6,6,6,6.5,6,2,4,1,1,50,5,5,25,5,10,8,6,8,8,8,0,1,0,35,5,20,20,15,5,8,6,8,8,9
